,ranking,songName,artistName,playCount,increaseCount,link
0,799,나는 그대고 그대는 나였다,821|솔라 (마마무)|SOLAR|1,849348,263,https://www.youtube.com/watch?v=4KVhDkiB9jQ
1,802,WE LIKE 2 PARTY,277|BIGBANG|BIGBANG|1,88675774,262,https://www.youtube.com/watch?v=oFmfi1vM7co
2,802,11:11,813|태연 (TAEYEON)|TAEYEON|1,65820387,262,https://www.youtube.com/watch?v=ulr0muQKjk0
3,802,VAMOS,2181|OMEGA X|OMEGAX|1,6155668,262,https://www.youtube.com/watch?v=EYYbCtHNgSs
4,805,JOAH,1117|박재범|JayPark|1,19242028,261,https://www.youtube.com/watch?v=rMtCJC39SqU
5,805,쉬가릿,1966|비비 (BIBI)|BIBI|1,3859201,261,https://www.youtube.com/watch?v=lcEtCd4I8DE
6,807,Bad,278|인피니트|INFINITE|1,49696030,260,https://www.youtube.com/watch?v=i1oTSAhdzNQ
7,807,돌덩이,1693|하현우 (국카스텐)|HaHyunWoo|1,16391953,260,https://www.youtube.com/watch?v=9mwRQ96CuHg
8,807,ALL IN (Prod. GroovyRoom),"1117|박재범|JayPark|1,1210|pH-1|pH-1|1,1431|그루비룸 (GroovyRoom)|GroovyRoom|1",937438,260,https://www.youtube.com/watch?v=ffPSAwcJnWc
9,810,PARTY,305|소녀시대 (GIRLS' GENERATION)|SNSD|1,114302554,259,https://www.youtube.com/watch?v=HQzu7NYlZNQ
10,810,크레용 (Crayon),730|G-DRAGON|G-DRAGON|1,74048841,259,https://www.youtube.com/watch?v=t3ULhmadHkg
11,810,ONE SHOT,372|B.A.P|B.A.P|1,37584475,259,https://www.youtube.com/watch?v=1zRzl1d5vNU
12,810,We DO,1550|SuperM|SuperM|1,13006566,259,https://www.youtube.com/watch?v=45eaXV6CJOk
13,814,Nobody,1506|원더걸스|WonderGirls|1,22158717,258,https://www.youtube.com/watch?v=QZBn1e9pr2Q
14,815,별생각,377|Stray Kids (스트레이 키즈)|StrayKids|1,9845503,257,https://www.youtube.com/watch?v=4Xv5HJo5AFw
15,816,Don`t Need Your Love,"1078|NCT DREAM|NCTDREAM|1,1533|HRVY||0",33598242,255,https://www.youtube.com/watch?v=ESVsbCkFvG4
16,817,안녕이라고 말하지마,323|다비치|DAVICHI|1,23300675,254,https://www.youtube.com/watch?v=CuwRqIzkyOQ
17,818,Aquaman,1117|박재범|JayPark|1,12558030,253,https://www.youtube.com/watch?v=-qSNMfm1rlg
18,819,Look,521|GOT7 (갓세븐)|GOT7|1,93387819,252,https://www.youtube.com/watch?v=sS0LCjOiIhc
19,820,SHAKE IT,1503|씨스타|SISTAR|1,75122018,251,https://www.youtube.com/watch?v=x9-TIy7WPQI
20,821,Hey Mama!,1199|EXO-CBX|EXO-CBX|1,69218785,250,https://www.youtube.com/watch?v=AOzVyVv1HtQ
21,821,200%,1088|악뮤|AKMU|1,60145097,250,https://www.youtube.com/watch?v=0Oi8jDMvd_w
22,821,괜찮아도 괜찮아 (That`s okay),398|디오 (D.O.)|DO|1,24538464,250,https://www.youtube.com/watch?v=j2aQ_NqeTNw
23,821,너라서,323|다비치|DAVICHI|1,10492834,250,https://www.youtube.com/watch?v=uhTzsZ2mGMo
24,825,몸,811|MINO (송민호)|MINO|1,37426699,249,https://www.youtube.com/watch?v=IlJHZJ8EqeA
25,825,커피한잔할래요 (빙그레 아카페라 사이즈업 CF 삽입),4|폴킴|PaulKim|1,3657165,249,https://www.youtube.com/watch?v=l7PgoVBZpc8
26,825,Promise U,"821|솔라 (마마무)|SOLAR|1,822|문별 (마마무)|MOONBYUL|1",1311985,249,https://www.youtube.com/watch?v=APaV5_Pc4M8
27,828,Hush,320|미쓰에이|MISSA|1,61420670,248,https://www.youtube.com/watch?v=dp0F18FFCTE
28,829,Alligator,363|몬스타엑스|MONSTAX|1,41417749,247,https://www.youtube.com/watch?v=3C3hIJg4rHo
29,829,너잖아 (Always you),289|아스트로 (ASTRO)|ASTRO|1,14778996,247,https://www.youtube.com/watch?v=T1ozr79pcjo
30,831,flex (Prod. By 기리보이),"1116|기리보이|GIRIBOY|1,1162|Kid Milli|KidMilli|1,1394|NO:EL||0,1396|스윙스|Swings|1",33065659,246,https://www.youtube.com/watch?v=rsvJOrI2GfE
31,831,가끔,1594|지아|Zia|1,8347667,246,https://www.youtube.com/watch?v=p4gD_NkS2VQ
32,831,Waltz In Storm,2218|라포엠(LA POEM)|LAPOEM|1,270040,246,https://www.youtube.com/watch?v=Y0HIr8PYflU
33,834,Let`s SHUT UP & DANCE,"403|레이 (LAY)|LAY|1,1328|NCT 127|NCT127|1",57187505,245,https://www.youtube.com/watch?v=YBWgqb3KIeA
34,834,우연인 듯 운명,389|10cm|10cm|1,6058140,245,https://www.youtube.com/watch?v=jGGQyqohOaw
35,836,신청곡 (Feat. SUGA of BTS),1658|이소라|LeeSoRa|1,11496545,244,https://www.youtube.com/watch?v=ij0SQZcqnPU
36,836,I Want U Around (Feat. DeVita),519|유겸 (Yugyeom)|Yugyeom|1,5245185,244,https://www.youtube.com/watch?v=MSAN-2CNMVo
37,838,I Love You,1337|2NE1|2NE1|1,78345616,243,https://www.youtube.com/watch?v=LUrUPzLm5SI
38,838,BOOMERANG (부메랑),10|Wanna One (워너원)|WannaOne|1,71092457,243,https://www.youtube.com/watch?v=pmMjkMtpnTc
