,ranking,songName,artistName,playCount,increaseCount,link
22,23,DNA,273|방탄소년단|BTS|1,1355192231,16354,https://www.youtube.com/watch?v=MBdVXkSdhwU
23,24,What is Love?,5|TWICE (트와이스)|TWICE|1,574358857,16134,https://www.youtube.com/watch?v=i0p1bmr0EmE
24,25,FAKE LOVE,273|방탄소년단|BTS|1,1015721413,14713,https://www.youtube.com/watch?v=7C2z4GqqS5E
25,26,I CAN’T STOP ME,5|TWICE (트와이스)|TWICE|1,365714723,13470,https://www.youtube.com/watch?v=CM4CkVFmTds
26,27,마지막처럼,326|BLACKPINK|BLACKPINK|1,1084126626,13131,https://www.youtube.com/watch?v=Amq-qlqbjYA
27,28,Ice Cream (with Selena Gomez),326|BLACKPINK|BLACKPINK|1,642450096,13027,https://www.youtube.com/watch?v=vRXZj0DzXIA
28,29,대취타,1626|Agust D|AgustD|1,302235314,12847,https://www.youtube.com/watch?v=qGjAWJ2zWWI
29,30,피 땀 눈물,273|방탄소년단|BTS|1,800818324,12806,https://www.youtube.com/watch?v=hmE9f-TEutc
30,31,Alcohol-Free,5|TWICE (트와이스)|TWICE|1,179897309,12226,https://www.youtube.com/watch?v=XA2YEHn-A8Q
31,32,Lovesick Girls,326|BLACKPINK|BLACKPINK|1,492193438,12049,https://www.youtube.com/watch?v=dyRsYk0LyA8
32,33,SOLO,682|제니 (JENNIE)|JENNIE|1,735442728,11805,https://www.youtube.com/watch?v=b73BI9eUkjM
33,34,Next Level,2023|에스파 (aespa)|aespa|1,163585178,11394,https://www.youtube.com/watch?v=4TWR90KJl84
34,35,WANNABE,625|ITZY (있지)|ITZY|1,380614024,10704,https://www.youtube.com/watch?v=fE2h3lGlOsk
35,36,별빛 같은 나의 사랑아,1874|임영웅|LIMYOUNGWOONG|1,38527240,10484,https://www.youtube.com/watch?v=oQW9lY1ZAJA
36,37,"Love Right Back (Feat. 태일 of NCT, lIlBOI)",1890|Raiden||0,528331,10450,https://www.youtube.com/watch?v=apogZTk06-U
37,38,Chicken Noodle Soup (feat. Becky G),407|j-hope|j-hope|1,303539503,10344,https://www.youtube.com/watch?v=i23NEQEFpgQ
38,39,Love Shot,272|EXO|EXO|1,459429962,10184,https://www.youtube.com/watch?v=pSudEWBAYRE
39,40,神메뉴,377|Stray Kids (스트레이 키즈)|StrayKids|1,274224691,10027,https://www.youtube.com/watch?v=TQTlCHxyuu8
40,41,DUMB DUMB,1332|전소미|SOMI|1,88346188,9763,https://www.youtube.com/watch?v=tg2uF3R_Ozo
41,42,FANCY,5|TWICE (트와이스)|TWICE|1,459204304,9671,https://www.youtube.com/watch?v=kOHB85vDuow
42,43,HIP,307|마마무(Mamamoo)|MAMAMOO|1,292996744,9547,https://www.youtube.com/watch?v=KhTeiaCezwM
43,44,Queendom,316|Red Velvet (레드벨벳)|RedVelvet|1,74700480,9370,https://www.youtube.com/watch?v=c9RzZpV460k
44,45,Black Swan,273|방탄소년단|BTS|1,330146104,9048,https://www.youtube.com/watch?v=0lapF4DQPKQ
45,46,Deja Vu,393|ATEEZ (에이티즈)|ATEEZ|1,25623994,9021,https://www.youtube.com/watch?v=nlnMDttgTbk
46,47,불장난,326|BLACKPINK|BLACKPINK|1,694868623,8983,https://www.youtube.com/watch?v=9pdj4iJD08s
47,48,휘파람,326|BLACKPINK|BLACKPINK|1,710014940,8764,https://www.youtube.com/watch?v=dISNgvVpWlo
48,49,쩔어,273|방탄소년단|BTS|1,678042333,8683,https://www.youtube.com/watch?v=BVwAVbKYYeM
49,50,힘을 내세요,1875|이찬원|LeeChanWon|1,774220,8644,https://www.youtube.com/watch?v=wBnZWzQirdg
