,ranking,songName,artistName,playCount,increaseCount,link
32,433,ALIEN,1087|이수현|LEESUHYUN|1,24248079,661,https://www.youtube.com/watch?v=GywDFkY3z-c
33,434,너 같은 사람 또 없어 (No Other),286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,108593155,660,https://www.youtube.com/watch?v=SnMoDDbEccE
34,435,어쩌나,640|세븐틴|SEVENTEEN|1,58621959,659,https://www.youtube.com/watch?v=_5PELxP8Udg
35,435,UN Village,399|백현 (BAEKHYUN)|BAEKHYUN|1,45953011,659,https://www.youtube.com/watch?v=-EfjXQgE1e8
36,437,너나 해 (Egotistic),307|마마무(Mamamoo)|MAMAMOO|1,111069451,658,https://www.youtube.com/watch?v=pHtxTSiPh5I
37,437,So Beautiful,2024|DPR IAN|DPRIAN|1,7348311,658,https://www.youtube.com/watch?v=7QQzDQceGgU
38,439,이데아 (IDEA:理想),779|태민 (TAEMIN)|TAEMIN|1,53771382,657,https://www.youtube.com/watch?v=KUvOQlkLNhE
39,440,Sorry,1457|The Rose (더 로즈)|TheRose|1,23180863,655,https://www.youtube.com/watch?v=uXcpLWB2eBA
40,441,Power Up,316|Red Velvet (레드벨벳)|RedVelvet|1,116144198,648,https://www.youtube.com/watch?v=aiHSVQy9xN8
41,442,"Hula Hoops (Feat. Beenzino, 화사)",1154|DPR LIVE|DPRLIVE|1,4867941,643,https://www.youtube.com/watch?v=cbK7jW458fE
42,443,Misfit,1329|NCT U|NCTU|1,38881113,638,https://www.youtube.com/watch?v=0b-EatqUvb4
43,444,Bad Girl Good Girl,320|미쓰에이|MISSA|1,77752864,637,https://www.youtube.com/watch?v=8TeeJvcBdLA
44,445,우리의 새벽은 낮보다 뜨겁다,640|세븐틴|SEVENTEEN|1,12566223,636,https://www.youtube.com/watch?v=MAWM7Y9Wnd0
45,446,Left & Right,640|세븐틴|SEVENTEEN|1,88500878,634,https://www.youtube.com/watch?v=HdZdxocqzq4
46,446,알듯 말듯해,"362|육성재|YookSungJae|1,717|서은광 (비투비)|SEOEUNKWANG|1,719|임현식 (비투비)|LIMHYUNSIK|1",24754225,634,https://www.youtube.com/watch?v=9l5KoxFqQZY
47,448,만세,640|세븐틴|SEVENTEEN|1,51986952,626,https://www.youtube.com/watch?v=9M7k9ZV67c0
48,448,찬란한 계절,4|폴킴|PaulKim|1,143653,626,https://www.youtube.com/watch?v=87E6ES3OtHI
49,450,All Night (전화해),289|아스트로 (ASTRO)|ASTRO|1,25351941,622,https://www.youtube.com/watch?v=ZEE1UC90I0o
