,ranking,songName,artistName,playCount,increaseCount,link
0,101,Celebrity,385|아이유|IU|1,109182275,4172,https://www.youtube.com/watch?v=0-q1KafFCLU
1,102,TT,5|TWICE (트와이스)|TWICE|1,604510749,4140,https://www.youtube.com/watch?v=ePpPVE-GGJw
2,103,LIKEY,5|TWICE (트와이스)|TWICE|1,538916743,4080,https://www.youtube.com/watch?v=V2hlQkVJZhE
3,104,맛 (Hot Sauce),1078|NCT DREAM|NCTDREAM|1,136909299,4056,https://www.youtube.com/watch?v=PkKnp4SdE-w
4,105,Bad Boy,316|Red Velvet (레드벨벳)|RedVelvet|1,336794652,4054,https://www.youtube.com/watch?v=J_CFBjAyPWE
5,106,OOH-AHH하게,5|TWICE (트와이스)|TWICE|1,425722055,4030,https://www.youtube.com/watch?v=0rtV5esQT6I
6,107,불타오르네 (FIRE),273|방탄소년단|BTS|1,711886507,4021,https://www.youtube.com/watch?v=ALj5MKjy2BU
7,108,Dance The Night Away,5|TWICE (트와이스)|TWICE|1,305252036,3829,https://www.youtube.com/watch?v=Fm5iP0S1z9w
8,109,음 (Mmmh),397|카이 (KAI)|kai|1,98216013,3803,https://www.youtube.com/watch?v=Fc-fa6cAe2c
9,110,Heart Shaker,5|TWICE (트와이스)|TWICE|1,393747662,3773,https://www.youtube.com/watch?v=rRzxEiBLQCA
10,111,호르몬 전쟁,273|방탄소년단|BTS|1,285400199,3616,https://www.youtube.com/watch?v=XQmpVHUi-0A
11,112,Eternal Sunshine,393|ATEEZ (에이티즈)|ATEEZ|1,15813907,3435,https://www.youtube.com/watch?v=WJgTnDAmJHc
12,113,달라달라,625|ITZY (있지)|ITZY|1,278239985,3365,https://www.youtube.com/watch?v=pNfTK39k55U
13,114,STAY,326|BLACKPINK|BLACKPINK|1,292461320,3275,https://www.youtube.com/watch?v=FzVR_fymZw4
14,115,FIRST,680|EVERGLOW (에버글로우)|EVERGLOW|1,73181310,3225,https://www.youtube.com/watch?v=Z3RA7bi5FUM
15,116,Butter (Hotter Remix),273|방탄소년단|BTS|1,85043005,3221,https://www.youtube.com/watch?v=YLXfyHsfFz0
16,117,Monster,272|EXO|EXO|1,394946287,3220,https://www.youtube.com/watch?v=KSH-FVVtTf0
17,118,Outro : Ego,273|방탄소년단|BTS|1,118528884,3177,https://www.youtube.com/watch?v=LmApDbvNCXg
18,119,Everytime,"402|첸 (CHEN)|CHEN|1,1214|펀치 (Punch)|Punch|1",165651013,3170,https://www.youtube.com/watch?v=fTc5tuEn6_U
19,120,FIESTA,394|IZ*ONE (아이즈원)|IZ*ONE|1,79181105,3129,https://www.youtube.com/watch?v=eDEFolvLn0A
20,121,Don't fight the feeling,272|EXO|EXO|1,88544992,3121,https://www.youtube.com/watch?v=2IkoKhr6Tss
21,122,Blueming,385|아이유|IU|1,126023108,3097,https://www.youtube.com/watch?v=D1PvIWdJ8xo
22,123,영웅 (英雄; Kick It),1328|NCT 127|NCT127|1,137842812,3063,https://www.youtube.com/watch?v=2OvyA2__Eas
23,124,Hello Future,1078|NCT DREAM|NCTDREAM|1,68132533,3062,https://www.youtube.com/watch?v=QPUjV7epJqE
24,125,ICY,625|ITZY (있지)|ITZY|1,230206375,3054,https://www.youtube.com/watch?v=zndvqTc4P9I
25,126,썸 탈꺼야,1083|볼빨간사춘기|BOL4|1,91407191,2979,https://www.youtube.com/watch?v=hZmoMyFXDoI
26,127,미쳐,1342|4minute|4minute|1,159742553,2900,https://www.youtube.com/watch?v=1nCLBTmjJBY
27,128,PTT (Paint The Town),387|이달의 소녀|LOONA|1,44452570,2883,https://www.youtube.com/watch?v=_EEo-iE5u_A
28,129,Oh my god,361|(여자)아이들|(G)I-DLE|1,156810693,2849,https://www.youtube.com/watch?v=om3n2ni8luE
29,130,9와 4분의 3 승강장에서 너를 기다려 (Run Away),653|투모로우바이투게더|TXT|1,92612830,2847,https://www.youtube.com/watch?v=6yWPfUz0z94
30,131,Given-Taken,2016|ENHYPEN|ENHYPEN|1,51508757,2816,https://www.youtube.com/watch?v=nQ6wLuYvGd4
31,132,Dun Dun Dance,314|오마이걸|OhMyGirl|1,40579472,2791,https://www.youtube.com/watch?v=HzOjwL7IP_o
