,ranking,songName,artistName,playCount,increaseCount,link
0,151,HELICOPTER,329|CLC|CLC|1,55933382,2376,https://www.youtube.com/watch?v=NeUODC6F7zk
1,152,LA DI DA,680|EVERGLOW (에버글로우)|EVERGLOW|1,103703190,2351,https://www.youtube.com/watch?v=jeI992mvlEY
2,153,SIGNAL,5|TWICE (트와이스)|TWICE|1,282741162,2349,https://www.youtube.com/watch?v=VQtonf1fv_s
3,154,아무노래,1085|지코 (ZICO)|ZICO|1,99116548,2347,https://www.youtube.com/watch?v=UuV2BmJ1p_I
4,155,BOY,1744|TREASURE (트레저)|TREASURE|1,94532359,2315,https://www.youtube.com/watch?v=JSAfPh1A25E
5,156,Give Love,1088|악뮤|AKMU|1,72854506,2279,https://www.youtube.com/watch?v=x2XX3cNW4K0
6,157,Sweet Night,409|V|V|1,70954008,2277,https://www.youtube.com/watch?v=N5ShoQimivM
7,158,RESONANCE,2086|NCT 2020||0,102173446,2264,https://www.youtube.com/watch?v=0IpbvXVbBYA
8,159,BEcause,335|드림캐쳐|Dreamcatcher|1,27451803,2250,https://www.youtube.com/watch?v=PEKkdIT8JPM
9,160,FANTASTIC BABY,277|BIGBANG|BIGBANG|1,493037574,2244,https://www.youtube.com/watch?v=AAbokV76tkU
10,161,90's Love,1329|NCT U|NCTU|1,107962272,2227,https://www.youtube.com/watch?v=A5H8zBb3iao
11,162,Ready to love,640|세븐틴|SEVENTEEN|1,42626316,2220,https://www.youtube.com/watch?v=yCvSR4lSqTg
12,163,Intro : Serendipity,273|방탄소년단|BTS|1,155834808,2219,https://www.youtube.com/watch?v=BEMaH9Sm3lQ
13,164,피카부 (Peek-A-Boo),316|Red Velvet (레드벨벳)|RedVelvet|1,211918592,2212,https://www.youtube.com/watch?v=6uJf2IT2Zh8
14,165,Advice,779|태민 (TAEMIN)|TAEMIN|1,29734398,2198,https://www.youtube.com/watch?v=sQg4VCB3bYw
15,166,내가 제일 잘 나가,1337|2NE1|2NE1|1,302002754,2195,https://www.youtube.com/watch?v=j7_lSP8Vc3o
16,167,Daydream (백일몽),407|j-hope|j-hope|1,143143414,2181,https://www.youtube.com/watch?v=OK3GJ0WIQ8s
17,168,Let Me In (20 CUBE),2016|ENHYPEN|ENHYPEN|1,31538294,2161,https://www.youtube.com/watch?v=FKG48r9Wl8o
18,169,오빤 딱 내 스타일 (ft. HYUNA),1186|싸이 (PSY)|PSY|1,799519224,2159,https://www.youtube.com/watch?v=wcLNteez3c4
19,169,하루만,273|방탄소년단|BTS|1,177075376,2159,https://www.youtube.com/watch?v=DTcKkcyS410
20,171,별이 빛나는 밤,307|마마무(Mamamoo)|MAMAMOO|1,111135626,2156,https://www.youtube.com/watch?v=LjUXm0Zy_dk
21,172,BOOM,1078|NCT DREAM|NCTDREAM|1,128491355,2148,https://www.youtube.com/watch?v=X-iJZ0gfKPo
22,173,Monster,1959|레드벨벳-아이린&슬기||0,110834266,2143,https://www.youtube.com/watch?v=Ujb-gvqsoi0
23,174,New Face,1186|싸이 (PSY)|PSY|1,252879346,2141,https://www.youtube.com/watch?v=OwJPPaEyqhI
24,175,Ko Ko Bop,272|EXO|EXO|1,321338435,2135,https://www.youtube.com/watch?v=IdssuxDdqKk
25,176,MAGO,308|여자친구 (GFRIEND)|GFRIEND|1,58764336,2125,https://www.youtube.com/watch?v=LmBYPXGqtss
26,177,Tempo,272|EXO|EXO|1,206790907,2107,https://www.youtube.com/watch?v=iwd8N6K-sLk
27,178,Cat & Dog,653|투모로우바이투게더|TXT|1,86205319,2098,https://www.youtube.com/watch?v=NaKrke1EL1A
28,179,Intro : Singularity,273|방탄소년단|BTS|1,170617404,2085,https://www.youtube.com/watch?v=p8npDG2ulKQ
29,180,죽어도 너야,"406|진||0,409|V|V|1",28002488,2042,https://www.youtube.com/watch?v=uLfLbtulKZc
30,181,빛나리,379|펜타곤|PENTAGON|1,230837606,2035,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
31,181,Butter (Cooler Remix),273|방탄소년단|BTS|1,35298983,2035,https://www.youtube.com/watch?v=ilqQJrbXghQ
32,183,You can't sit with us,1184|선미|SUNMI|1,53994475,2033,https://www.youtube.com/watch?v=V0wInr_xATk
33,184,"눈, 코, 입",729|태양|TAEYANG|1,212882811,2028,https://www.youtube.com/watch?v=UwuAPyOImoI
34,185,GOOD BOY,1273|GD X TAEYANG||0,322017630,2027,https://www.youtube.com/watch?v=1ZRb1we80kM
35,186,비가 그치면,1678|Hoody (후디)|Hoody|1,51413,2026,https://www.youtube.com/watch?v=Efbv_daNkfg
36,187,Panorama,394|IZ*ONE (아이즈원)|IZ*ONE|1,64373890,2020,https://www.youtube.com/watch?v=G8GaQdW2wHc
37,188,불놀이야 (I'm The one),393|ATEEZ (에이티즈)|ATEEZ|1,42011314,2011,https://www.youtube.com/watch?v=xtcVwuauVV0
38,189,낙하 (with 아이유),1088|악뮤|AKMU|1,10801663,1949,https://www.youtube.com/watch?v=EtiPbWzUY9o
39,190,화(火花),361|(여자)아이들|(G)I-DLE|1,85467772,1947,https://www.youtube.com/watch?v=z3szNvgQxHo
40,191,KNOCK KNOCK,5|TWICE (트와이스)|TWICE|1,291135580,1940,https://www.youtube.com/watch?v=8A2t_tAjMz8
41,192,BAD LOVE,777|키 (Key)|Key|1,9177120,1929,https://www.youtube.com/watch?v=OYWWnd9ACMI
42,193,Gee,305|소녀시대 (GIRLS' GENERATION)|SNSD|1,282364543,1915,https://www.youtube.com/watch?v=U7mPqycQ0tQ
43,194,으르렁 (Growl),272|EXO|EXO|1,264238545,1906,https://www.youtube.com/watch?v=I3dezFzsNss
44,195,Obsession,272|EXO|EXO|1,144462196,1850,https://www.youtube.com/watch?v=uxmP4b2a0uY
45,196,riBBon,518|뱀뱀 (BamBam)|BamBam|1,59331995,1834,https://www.youtube.com/watch?v=-0xLZpERmoI
46,197,중독 (Addicted),2119|픽시 (PIXY)|PIXY|1,383992,1824,https://www.youtube.com/watch?v=C48F3OEd_fU
47,198,BOSS,1329|NCT U|NCTU|1,163814819,1805,https://www.youtube.com/watch?v=0AUFyFEt35g
48,199,Don't Call Me,288|SHINee (샤이니)|SHINee|1,56246079,1775,https://www.youtube.com/watch?v=p6OoY6xneI0
49,200,CALL ME BABY,272|EXO|EXO|1,298734255,1767,https://www.youtube.com/watch?v=yWfsla_Uh80
