,ranking,songName,artistName,playCount,increaseCount,link
31,632,Hola Hola,1582|카드 (KARD)|KARD|1,51114169,379,https://www.youtube.com/watch?v=USx4WyrkfU4
32,633,선물,1134|멜로망스 |Melomance|1,38154850,377,https://www.youtube.com/watch?v=qYYJqWsBb1U
33,634,Okey Dokey,811|MINO (송민호)|MINO|1,19075677,376,https://www.youtube.com/watch?v=aFsS59DkFhc
34,635,바보라도 알아,377|Stray Kids (스트레이 키즈)|StrayKids|1,16857840,375,https://www.youtube.com/watch?v=XkxWIAe3NDU
35,636,아예 (Ah Yeah),315|EXID|EXID|1,77784914,374,https://www.youtube.com/watch?v=egqDPipqIAg
36,637,OASIS,2218|라포엠(LA POEM)|LAPOEM|1,151091,372,https://www.youtube.com/watch?v=tGG14pxWWEs
37,638,신의 한 수,30|양요섭|YANGYOSEOP|1,9688092,371,https://www.youtube.com/watch?v=KyvcTIX0wi4
38,639,Electric Shock,1471|f(x)|fx|1,135178782,370,https://www.youtube.com/watch?v=n8I8QGFA1oM
39,639,TO BE OR NOT TO BE,600|원어스 (ONEUS)|ONEUS|1,10968423,370,https://www.youtube.com/watch?v=XLV--CXZzxM
40,641,NoNoNo,306|Apink (에이핑크)|Apink|1,23965497,369,https://www.youtube.com/watch?v=hspqQuuuGIw
41,641,가슴이 말해,20|김나영|KimNaYoung|1,20533993,369,https://www.youtube.com/watch?v=_2KjmEzCuSc
42,643,Devil,329|CLC|CLC|1,20088640,366,https://www.youtube.com/watch?v=MY4qnUGwWIU
43,644,Run Devil Run,305|소녀시대 (GIRLS' GENERATION)|SNSD|1,114114861,365,https://www.youtube.com/watch?v=q_gfD3nvh-8
44,644,WINTER FLOWER(雪中梅)(Feat.RM),1359|윤하 (YOUNHA)|YOUNHA|1,9584106,365,https://www.youtube.com/watch?v=OcCkAG_LO9Y
45,646,그 날 (Original Ver.),1080|박효신|ParkHyoShin|1,12032882,364,https://www.youtube.com/watch?v=zwvUnK-agb4
46,647,숨 (Breath),1212|샘김 (SAM KIM)|SAMKIM|1,13741549,360,https://www.youtube.com/watch?v=8vNtDy7cnGA
47,647,비가 오는 날엔 (2021),1091|헤이즈 (Heize)|Heize|1,2055300,360,https://www.youtube.com/watch?v=fOdML_XhHvQ
48,647,비 오는 날 듣기 좋은 노래 (Feat. Colde),1107|에픽하이 (EPIK HIGH)|EPIKHIGH|1,1267888,360,https://www.youtube.com/watch?v=0CS8qFgFHxU
49,650,I Loved You,87|DAY6 (데이식스)|DAY6|1,31689589,359,https://www.youtube.com/watch?v=EwLMA5XYnKI
