,ranking,songName,artistName,playCount,increaseCount,link
0,501,Come Back Home,1337|2NE1|2NE1|1,98871855,537,https://www.youtube.com/watch?v=vLbfv-AAyvQ
1,501,덤디덤디 (DUMDi DUMDi),361|(여자)아이들|(G)I-DLE|1,83032800,537,https://www.youtube.com/watch?v=HPQ5mqovXHo
2,501,야생화,1080|박효신|ParkHyoShin|1,44770764,537,https://www.youtube.com/watch?v=OxgiiyLp5pk
3,504,DRAMARAMA,363|몬스타엑스|MONSTAX|1,51689724,536,https://www.youtube.com/watch?v=r1afdZk0qcI
4,505,리듬 타 (RHYTHM TA),368|iKON|iKON|1,70182506,532,https://www.youtube.com/watch?v=tYI5CriE6XU
5,506,하늘바라기 (Feat. 하림),17|정은지|JeongEunJi|1,34605765,528,https://www.youtube.com/watch?v=nzDO6tAB6ng
6,507,썸 (Feat. 릴보이 Of 긱스),"15|소유 (SOYOU)|SOYOU|1,238|정기고|junggigo|1",98148237,527,https://www.youtube.com/watch?v=Y-FhDScM_2w
7,508,너는 어땠을까,1207|노을|NOEL|1,17852758,525,https://www.youtube.com/watch?v=Nso7yIr8QVM
8,509,RUN,273|방탄소년단|BTS|1,165832516,523,https://www.youtube.com/watch?v=5Wn85Ge22FQ
9,509,알러뷰,315|EXID|EXID|1,68671010,523,https://www.youtube.com/watch?v=SAdmzjsFVQo
10,511,주문-MIROTIC (Original Ver.),275|동방신기 (TVXQ!)|TVXQ|1,74695842,520,https://www.youtube.com/watch?v=HtJS32n6LNQ
11,511,운전만해 (We Ride),1994|브레이브걸스|BraveGirls|1,9205581,520,https://www.youtube.com/watch?v=4HjcypoChfQ
12,513,Superhuman,1328|NCT 127|NCT127|1,46888630,519,https://www.youtube.com/watch?v=x95oZNxW5Rc
13,513,Knock(널 찾아가),289|아스트로 (ASTRO)|ASTRO|1,25452967,519,https://www.youtube.com/watch?v=Zz7YZtpz2Ek
14,515,뱉어 (Spit it out),821|솔라 (마마무)|SOLAR|1,20022578,514,https://www.youtube.com/watch?v=V8FXWf0s7K0
15,516,불티 (Spark),813|태연 (TAEYEON)|TAEYEON|1,34611328,513,https://www.youtube.com/watch?v=eP4ga_fNm-E
