,ranking,songName,artistName,playCount,increaseCount,link
0,51,GENTLEMAN,1186|싸이 (PSY)|PSY|1,1434991536,8437,https://www.youtube.com/watch?v=ASO_zypdnsQ
1,52,ONLY,1163|이하이|LEEHI|1,9412933,8403,https://www.youtube.com/watch?v=KmOVNVZEP9o
2,53,Life Goes On,273|방탄소년단|BTS|1,392875598,8391,https://www.youtube.com/watch?v=-5q5mZbe3V8
3,54,Sticker,1328|NCT 127|NCT127|1,58115717,7997,https://www.youtube.com/watch?v=1oYWnbTSang
4,55,Back Door,377|Stray Kids (스트레이 키즈)|StrayKids|1,210524676,7983,https://www.youtube.com/watch?v=X-uJtV8ScYk
5,56,Save ME,273|방탄소년단|BTS|1,619699696,7936,https://www.youtube.com/watch?v=GZjt_sA2eso
6,57,Gone,684|로제 (ROSÉ)|ROSE|1,137443718,7887,https://www.youtube.com/watch?v=K9_VFxzCuQ0
7,58,색안경 (STEREOTYPE),2031|STAYC|STAYC|1,35422848,7773,https://www.youtube.com/watch?v=Xmxcnf2v_gs
8,59,LO$ER=LO♡ER,653|투모로우바이투게더|TXT|1,32018191,7601,https://www.youtube.com/watch?v=JzODRUBBXpc
9,60,눈누난나 (NUNU NANA),1634|제시 (Jessi)|Jessi|1,139806931,7530,https://www.youtube.com/watch?v=tJQaUW36pMw
10,61,뿜뿜,332|모모랜드 (MOMOLAND)|MOMOLAND|1,534949772,7161,https://www.youtube.com/watch?v=JQGRg8XBnB4
11,62,Black Mamba,2023|에스파 (aespa)|aespa|1,181453558,7125,https://www.youtube.com/watch?v=ZeerrnuLi5E
12,63,Here Always (승민 of Stray Kids),377|Stray Kids (스트레이 키즈)|StrayKids|1,623767,7082,https://www.youtube.com/watch?v=iIkVGAjIdKk
13,64,마.피.아. In the morning,625|ITZY (있지)|ITZY|1,169536437,6993,https://www.youtube.com/watch?v=_ysomCGaZLw
14,65,Feel Special,5|TWICE (트와이스)|TWICE|1,385273649,6958,https://www.youtube.com/watch?v=3ymwOvzhwHs
15,66,사랑을 했다 (LOVE SCENARIO),368|iKON|iKON|1,534018766,6947,https://www.youtube.com/watch?v=vecSVX1QYbQ
16,67,Stay With Me,"396|찬열 (CHANYEOL)|CHANYEOL|1,1214|펀치 (Punch)|Punch|1",332420517,6913,https://www.youtube.com/watch?v=pcKR0LPwoYs
17,68,On The Ground,684|로제 (ROSÉ)|ROSE|1,236327347,6734,https://www.youtube.com/watch?v=CKZvWhCqx1s
18,69,봄날,273|방탄소년단|BTS|1,445063707,6637,https://www.youtube.com/watch?v=xEeFrLSkMm8
19,70,5시 53분의 하늘에서 발견한 너와 나,653|투모로우바이투게더|TXT|1,125118232,6549,https://www.youtube.com/watch?v=Vd9QkWsd5p4
20,71,FEVER,2016|ENHYPEN|ENHYPEN|1,48432524,6433,https://www.youtube.com/watch?v=X7d6Dt17yHk
21,72,마리아 (Maria),824|화사 (Hwa Sa)|HwaSa|1,218157655,6230,https://www.youtube.com/watch?v=tDukIfFzX18
22,73,YES or YES,5|TWICE (트와이스)|TWICE|1,328123386,6224,https://www.youtube.com/watch?v=mAKsZ26SabQ
23,74,뱅뱅뱅 (BANG BANG BANG),277|BIGBANG|BIGBANG|1,559233759,6158,https://www.youtube.com/watch?v=2ips2mM7Zqw
24,75,Not Today,273|방탄소년단|BTS|1,507196000,6114,https://www.youtube.com/watch?v=9DwzBICPhdM
25,76,Make A Wish (Birthday Song),1329|NCT U|NCTU|1,217542551,5800,https://www.youtube.com/watch?v=tyrVtwE8Gv0
26,77,Epiphany,273|방탄소년단|BTS|1,99709907,5732,https://www.youtube.com/watch?v=fIkZOLsnoqY
27,78,ON,273|방탄소년단|BTS|1,280727762,5729,https://www.youtube.com/watch?v=mPVDGOVjRQ0
28,79,라일락,385|아이유|IU|1,60270619,5553,https://www.youtube.com/watch?v=v7bnOxV4jAc
29,80,CHEER UP,5|TWICE (트와이스)|TWICE|1,462963939,5537,https://www.youtube.com/watch?v=c7rCyll5AeY
30,81,SWIPE,625|ITZY (있지)|ITZY|1,8676819,5536,https://www.youtube.com/watch?v=9oyodEkzn94
31,82,이 사랑,323|다비치|DAVICHI|1,166766771,5503,https://www.youtube.com/watch?v=XyzaMpAVm3s
32,83,Life Goes On,273|방탄소년단|BTS|1,80404019,5449,https://www.youtube.com/watch?v=RvcP6V4h_q4
33,84,After School,1934|Weeekly (위클리)|Weeekly|1,103862753,5406,https://www.youtube.com/watch?v=qfVuRQX0ydQ
34,85,Psycho,316|Red Velvet (레드벨벳)|RedVelvet|1,305896994,5255,https://www.youtube.com/watch?v=uR8Mrt1IpXg
35,86,DADDY (Feat. CL of 2NE1),1186|싸이 (PSY)|PSY|1,599979702,5087,https://www.youtube.com/watch?v=FrG4TEcSuRg
36,87,GLASSY,701|조유리|JOYURI|1,2017026,4985,https://www.youtube.com/watch?v=8rd_E4cmcBg
37,88,No More Dream,273|방탄소년단|BTS|1,223828451,4948,https://www.youtube.com/watch?v=rBG5L7UsUxA
38,89,Drunk-Dazed,2016|ENHYPEN|ENHYPEN|1,51390599,4891,https://www.youtube.com/watch?v=Fc7-Oe0tj5k
39,90,0X1=LOVESONG (I Know I Love You) feat. Seori,653|투모로우바이투게더|TXT|1,47613944,4827,https://www.youtube.com/watch?v=d5bbqKYu51w
40,91,MORE & MORE,5|TWICE (트와이스)|TWICE|1,282790676,4820,https://www.youtube.com/watch?v=mH0_XpSHkZo
41,92,Not Shy,625|ITZY (있지)|ITZY|1,174467408,4799,https://www.youtube.com/watch?v=wTowEKjDGkU
42,93,Say Yes,"1094|로꼬|Loco|1,1214|펀치 (Punch)|Punch|1",161888652,4716,https://www.youtube.com/watch?v=6GC8JF2FOgA
43,94,DUN DUN,680|EVERGLOW (에버글로우)|EVERGLOW|1,231915419,4685,https://www.youtube.com/watch?v=NoYKBAajoyo
44,95,Make It Right (feat. Lauv),273|방탄소년단|BTS|1,154594082,4613,https://www.youtube.com/watch?v=eXBu09fwe3I
45,96,Vibin,520|영재 (GOT7)|YOUNGJAE|1,2283627,4516,https://www.youtube.com/watch?v=_bG7boB0IgI
46,97,어떤X (What Type of X),1634|제시 (Jessi)|Jessi|1,54321194,4461,https://www.youtube.com/watch?v=OEu1OWf8ezU
47,98,Danger,273|방탄소년단|BTS|1,170032780,4380,https://www.youtube.com/watch?v=bagj78IQ3l0
48,99,Hey Tayo (Tayo Opening Theme Song),2016|ENHYPEN|ENHYPEN|1,16335709,4215,https://www.youtube.com/watch?v=xTCiQoZPHFM
