,ranking,songName,artistName,playCount,increaseCount,link
20,921,Gucci,1634|제시 (Jessi)|Jessi|1,22454353,210,https://www.youtube.com/watch?v=nhRUyVMkaNI
21,921,"내일, 오늘",1236|JJ Project||0,22209064,210,https://www.youtube.com/watch?v=ktdqlQ1zhg4
22,921,노력,1173|박원|PARKWON|1,14978073,210,https://www.youtube.com/watch?v=1hZa60t8wSE
23,921,화려하지 않은 고백,769|규현 (KYUHYUN)|KYUHYUN|1,8823317,210,https://www.youtube.com/watch?v=ftQF5AbDMLM
24,925,LOVE BOMB,386|프로미스나인|fromis_9|1,24192899,209,https://www.youtube.com/watch?v=-SK6cvkK4c0
25,926,Changer,384|A.C.E (에이스)|A.C.E|1,1036413,208,https://www.youtube.com/watch?v=ysJ920Sfn7c
26,927,We Young,1078|NCT DREAM|NCTDREAM|1,24271469,207,https://www.youtube.com/watch?v=h3aP1cxwCyk
27,928,너의 얘길 들어줄게,1149|윤미래|YOONMIRAE|1,20910796,206,https://www.youtube.com/watch?v=ogmWwZ-X614
28,928,Vibin,520|영재 (GOT7)|YOUNGJAE|1,154844,206,https://www.youtube.com/watch?v=kTdOds4vGqE
29,930,지워 (Feat. 아이언),"1384|주영|jooyoung|1,1390|효린|HYOLYN|1",14554085,205,https://www.youtube.com/watch?v=rwNftbOCJKc
30,930,벚꽃연가,402|첸 (CHEN)|CHEN|1,12038322,205,https://www.youtube.com/watch?v=wJi2_U_rGwk
31,932,사월이 지나면 우리 헤어져요 (Beautiful goodbye),402|첸 (CHEN)|CHEN|1,23371080,204,https://www.youtube.com/watch?v=JrOrlhjIYVk
32,932,How We Rock,"1117|박재범|JayPark|1,1174|김하온 (HAON)|HAON|1,1191|식케이 (Sik-K)|Sik-K|1,1565|Woodie Gochild|woodiegochild|1,1732|BIG Naughty (서동현)|BIGNaughty|1",4436305,204,https://www.youtube.com/watch?v=dQIBK81AEJg
33,934,베베 (BABE),1338|현아|HyunA|1,21473032,203,https://www.youtube.com/watch?v=b9xndFqGJ4k
34,935,Everybody,288|SHINee (샤이니)|SHINee|1,45347126,202,https://www.youtube.com/watch?v=hKbNV-4b_g8
35,935,이 소설의 끝을 다시 써보려 해,1217|한동근|HanDongGeun|1,40744255,202,https://www.youtube.com/watch?v=fmiEBlS5dCk
36,937,비처럼 가지 마요 (One More Chance),286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,28664973,201,https://www.youtube.com/watch?v=-UROg0lsqW0
37,937,BABY,1457|The Rose (더 로즈)|TheRose|1,13292175,201,https://www.youtube.com/watch?v=OmetCO_ZFnI
38,937,Dream,4|폴킴|PaulKim|1,3462834,201,https://www.youtube.com/watch?v=TI7faxoSRcA
39,937,U,399|백현 (BAEKHYUN)|BAEKHYUN|1,1118675,201,https://www.youtube.com/watch?v=7DR3jB9fVlE
40,937,고백,1135|장범준|BeomJuneJang|1,620815,201,https://www.youtube.com/watch?v=9oAbuzbpQg4
41,942,HER,283|블락비 (Block B)|BlockB|1,31696423,200,https://www.youtube.com/watch?v=o0WCva5Stk4
42,942,이불,1883|영탁|YoungTak|1,1260216,200,https://www.youtube.com/watch?v=l5Bsx8R2qvo
43,944,HIGHLIGHT,640|세븐틴|SEVENTEEN|1,20579615,199,https://www.youtube.com/watch?v=p8Qm_EDTyt0
44,944,소원,1115|어반 자카파 |UrbanZakapa|1,18266016,199,https://www.youtube.com/watch?v=E8mi-j2dKSk
45,944,척 (Feat. 10CM),1427|세훈&찬열|EXO-SC|1,17671474,199,https://www.youtube.com/watch?v=5Lw38CVAVxw
46,944,GOOD NIGHT,335|드림캐쳐|Dreamcatcher|1,14580361,199,https://www.youtube.com/watch?v=Lxfl8LRab_I
47,944,키스는 다음에 (여진),387|이달의 소녀|LOONA|1,6220507,199,https://www.youtube.com/watch?v=thpTOAS1Vgg
48,944,Tomorrow,396|찬열 (CHANYEOL)|CHANYEOL|1,5121348,199,https://www.youtube.com/watch?v=FgEpPwzt89Y
49,950,LOVE SONG,277|BIGBANG|BIGBANG|1,59575292,198,https://www.youtube.com/watch?v=IKZEmLvYVF0
