,ranking,songName,artistName,playCount,increaseCount,link
29,980,내가 저지른 사랑,1119|임창정|ChangJungIm|1,33770677,188,https://www.youtube.com/watch?v=L-2M_-QLs8k
30,980,INSIDE OUT,284|뉴이스트|NUEST|1,12446572,188,https://www.youtube.com/watch?v=AIyarEsQvAg
31,980,GENIUS (Feat. 창모),2136|D.Ark (디아크)|DArk|0,3184170,188,https://www.youtube.com/watch?v=hdpMTQEZEV8
32,983,해야 (Sunrise),308|여자친구 (GFRIEND)|GFRIEND|1,36283221,187,https://www.youtube.com/watch?v=iciFwCnsyY4
33,983,THIS IS LOVE,286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,32557290,187,https://www.youtube.com/watch?v=utmykx9RUEw
34,983,THIS IS LOVE (Stage Ver.),286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,32557290,187,https://www.youtube.com/watch?v=utmykx9RUEw
35,983,No Air,371|더보이즈(THE BOYZ)|THEBOYZ|1,30332201,187,https://www.youtube.com/watch?v=8n6pRkpVsyU
36,983,Egoist (Feat. 진솔) (Olivia Hye),387|이달의 소녀|LOONA|1,12613041,187,https://www.youtube.com/watch?v=UkY8HvgvBJ8
37,983,Like It Hot,392|공원소녀(Girls in the Park)|GWSN|1,3914561,187,https://www.youtube.com/watch?v=ldjzv4Pf7zE
38,989,10억뷰 (Feat. MOON),1427|세훈&찬열|EXO-SC|1,19697210,186,https://www.youtube.com/watch?v=9sLaT9eHAYQ
39,990,Catch Me If You Can,305|소녀시대 (GIRLS' GENERATION)|SNSD|1,79640349,185,https://www.youtube.com/watch?v=b09U0KLv6I4
40,990,Merry & Happy,5|TWICE (트와이스)|TWICE|1,40502667,185,https://www.youtube.com/watch?v=zi_6oaQyckM
41,992,Oh NaNa (Hidden. 허영지),1582|카드 (KARD)|KARD|1,40058618,184,https://www.youtube.com/watch?v=yPTcKSVAEvA
42,992,비밀 (Insane),31|비투비|BTOB|1,23725327,184,https://www.youtube.com/watch?v=FmuHZa6DQOc
43,992,CLOSER,314|오마이걸|OhMyGirl|1,14882468,184,https://www.youtube.com/watch?v=isUudT58Xfk
44,995,두근거려 (Beautiful),399|백현 (BAEKHYUN)|BAEKHYUN|1,66908153,183,https://www.youtube.com/watch?v=qMWXVc3WAYs
45,995,하.니.뿐.,285|2PM|2PM|1,30468690,183,https://www.youtube.com/watch?v=AFnV7Y6iwrA
46,995,백일몽 (Evanesce),286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,20130113,183,https://www.youtube.com/watch?v=dzhOqwF8qHg
47,995,V,1117|박재범|JayPark|1,14536176,183,https://www.youtube.com/watch?v=WxF7fmt3Ems
48,995,Unbreakable (Feat. Jay Park),1554|김현중|KIMHYUNJOONG|1,12087237,183,https://www.youtube.com/watch?v=mPXaR2s7Y90
49,995,여자이니까,1131|벤 |Ben|1,757331,183,https://www.youtube.com/watch?v=7HlKoZfW6nA
