,ranking,songName,artistName,playCount,increaseCount,link
22,870,Danger (Mo-Blue-Mix) (Feat. Thanh),273|방탄소년단|BTS|1,8566770,230,https://www.youtube.com/watch?v=KxdYg57EJ2A
23,874,풀어 (Pour Up) (Feat. 지코 (ZICO)),1089|DEAN|DEAN|1,24344067,229,https://www.youtube.com/watch?v=8wpX6164uk4
24,874,바람개비,640|세븐틴|SEVENTEEN|1,11539648,229,https://www.youtube.com/watch?v=aarBJqitCJE
25,874,사랑한단 뜻이야 (Candle Light),1078|NCT DREAM|NCTDREAM|1,11009425,229,https://www.youtube.com/watch?v=Px-Pi5UjB40
26,874,Shut Up 받고 Crazy Hot!,600|원어스 (ONEUS)|ONEUS|1,1466366,229,https://www.youtube.com/watch?v=OJgD2tCA2Hg
27,878,도깨비,329|CLC|CLC|1,36462474,228,https://www.youtube.com/watch?v=u9OxRFab6o4
28,879,웨딩드레스 (Wedding Dress),729|태양|TAEYANG|1,67747279,227,https://www.youtube.com/watch?v=qIt6KCwlFPw
29,880,숲의 아이 (Bon voyage),847|유아 (오마이걸)|YOOA|1,25841601,226,https://www.youtube.com/watch?v=AAOOKbk-knM
30,881,What Is Love,272|EXO|EXO|1,39506353,225,https://www.youtube.com/watch?v=t6fPzVNIEB0
31,881,I`M OK,368|iKON|iKON|1,39416981,225,https://www.youtube.com/watch?v=yqszm7AnX-4
32,881,되돌리다,1777|이승기|LeeSeungGi|1,30830149,225,https://www.youtube.com/watch?v=Xw0URnMrFV8
33,881,SIREN,2003|P1Harmony|P1Harmony|1,14484590,225,https://www.youtube.com/watch?v=eKp5CAsKzmg
34,881,Giant,961|우기|YUQI|1,10302750,225,https://www.youtube.com/watch?v=wxDHQT0iBKM
35,881,흥칫뿡 (Hmph!),2019|우주소녀 쪼꼬미||0,6086402,225,https://www.youtube.com/watch?v=RGnLdUJbYmQ
36,881,Moonshot,11|엔플라잉 (N.Flying)|N.flying|1,2980919,225,https://www.youtube.com/watch?v=aJX1rqwmlLw
37,888,Cinema,1317|CIX (씨아이엑스)|CIX|1,21397989,224,https://www.youtube.com/watch?v=WzcjCrmKBqg
38,889,장난아냐 (Rocking),287|틴탑|TEENTOP|1,20796650,223,https://www.youtube.com/watch?v=hHd_8iZFvK8
39,889,마에스트로 (Maestro),1147|창모 (CHANGMO)|CHANGMO|1,12292575,223,https://www.youtube.com/watch?v=wMkdmElFLUw
40,891,TRAUMA,640|세븐틴|SEVENTEEN|1,18020706,222,https://www.youtube.com/watch?v=4tRsEUB6-bk
41,891,잘 하고 있어,377|Stray Kids (스트레이 키즈)|StrayKids|1,13571445,222,https://www.youtube.com/watch?v=a4jiotDjHe4
42,891,Mixtape : Gone Days,377|Stray Kids (스트레이 키즈)|StrayKids|1,13435224,222,https://www.youtube.com/watch?v=KAPXc0M4tLg
43,891,소주 한 잔,1119|임창정|ChangJungIm|1,3461273,222,https://www.youtube.com/watch?v=57RdgpX8LD8
44,895,아낙네,811|MINO (송민호)|MINO|1,53684029,221,https://www.youtube.com/watch?v=NY8VGNft-Zc
45,895,Movin' (너에게로...),1728|MCND|MCND|1,11199608,221,https://www.youtube.com/watch?v=nUTutwAPLYs
46,897,기대해,309|걸스데이|GIRLSDAY|1,47952131,220,https://www.youtube.com/watch?v=t8YXut6_56c
47,897,Good Guy,375|SF9|SF9|1,43534574,220,https://www.youtube.com/watch?v=n8zQysKciao
48,897,Jenga (Feat. Gaeko),1091|헤이즈 (Heize)|Heize|1,14715563,220,https://www.youtube.com/watch?v=uw_HR9jIJww
49,900,폰서트,389|10cm|10cm|1,24093748,219,https://www.youtube.com/watch?v=mOo8bVzN9M8
